# METADATA
Omega_LO_opt_Eq58_MHz,2.957564
Omega_LO_operating_MHz,4.230000
linear_range_lower_MHz,1.034403
linear_range_upper_MHz,7.362704
linear_fit_slope_W_per_MHz,-1.053982e-06
linear_fit_intercept_W,4.014310e-05
linear_fit_R2,0.998178
linear_fit_resid_rms_W,8.317237e-08
n_qutip_solves,163

"# FIG.5(a): Omega_total_MHz, Pout_uW, linear_fit_Pout_uW, in_linear_range"
Omega_total_MHz,Pout_uW,linear_fit_Pout_uW,in_linear_range
3.695924e-06,1.0,3.304860,36.738250,True
3.697591e-06,1.0,3.305535,36.737480,True
3.699258e-06,1.0,3.306213,36.736707,True
3.700925e-06,1.0,3.306894,36.735931,True
3.702592e-06,1.0,3.307578,36.735151,True
3.704259e-06,1.0,3.308265,36.734369,True
3.705926e-06,1.0,3.308954,36.733583,True
3.707594e-06,1.0,3.309647,36.732793,True
3.709261e-06,1.0,3.310342,36.732001,True
3.710928e-06,1.0,3.311040,36.731205,True
3.712595e-06,1.0,3.311741,36.730406,True
3.714262e-06,1.0,3.312444,36.729604,True
3.715929e-06,1.0,3.313151,36.728799,True
3.717596e-06,1.0,3.313860,36.727990,True
3.719263e-06,1.0,3.314572,36.727178,True
3.720930e-06,1.0,3.315286,36.726363,True
3.722597e-06,1.0,3.316004,36.725545,True
3.724264e-06,1.0,3.316724,36.724723,True
3.725931e-06,1.0,3.317447,36.723898,True
3.727599e-06,1.0,3.318173,36.723070,True
3.729266e-06,1.0,3.318902,36.722239,True
3.730933e-06,1.0,3.319633,36.721405,True
3.732600e-06,1.0,3.320367,36.720567,True
3.734267e-06,1.0,3.321104,36.719727,True
3.735934e-06,1.0,3.321844,36.718883,True
3.737601e-06,1.0,3.322587,36.718036,True
3.739268e-06,1.0,3.323332,36.717185,True
3.740935e-06,1.0,3.324080,36.716332,True
3.742602e-06,1.0,3.324830,36.715475,True
3.744269e-06,1.0,3.325584,36.714616,True
3.745936e-06,1.0,3.326340,36.713753,True
3.747604e-06,1.0,3.327099,36.712886,True
3.749271e-06,1.0,3.327861,36.712017,True
3.750938e-06,1.0,3.328625,36.711145,True
3.752605e-06,1.0,3.329392,36.710269,True
3.754272e-06,1.0,3.330162,36.709390,True
3.755939e-06,1.0,3.330934,36.708509,True
3.757606e-06,1.0,3.331709,36.707624,True
3.759273e-06,1.0,3.332487,36.706735,True
3.760940e-06,1.0,3.333268,36.705844,True
3.762607e-06,1.0,3.334051,36.704950,True
3.764274e-06,1.0,3.334837,36.704052,True
3.765941e-06,1.0,3.335626,36.703152,True
3.767609e-06,1.0,3.336417,36.702248,True
3.769276e-06,1.0,3.337212,36.701341,True
3.770943e-06,1.0,3.338008,36.700431,True
3.772610e-06,1.0,3.338808,36.699518,True
3.774277e-06,1.0,3.339610,36.698602,True
3.775944e-06,1.0,3.340415,36.697683,True
3.777611e-06,1.0,3.341222,36.696760,True
3.779278e-06,1.0,3.342032,36.695835,True
3.780945e-06,1.0,3.342845,36.694906,True
3.782612e-06,1.0,3.343660,36.693975,True
3.784279e-06,1.0,3.344478,36.693040,True
3.785946e-06,1.0,3.345299,36.692103,True
3.787614e-06,1.0,3.346122,36.691162,True
3.789281e-06,1.0,3.346948,36.690218,True
3.790948e-06,1.0,3.347777,36.689271,True
3.792615e-06,1.0,3.348608,36.688321,True
3.794282e-06,1.0,3.349442,36.687368,True
3.795949e-06,1.0,3.350279,36.686412,True
3.797616e-06,1.0,3.351118,36.685453,True
3.799283e-06,1.0,3.351959,36.684491,True
3.800950e-06,1.0,3.352804,36.683526,True
3.802617e-06,1.0,3.353651,36.682558,True
3.804284e-06,1.0,3.354500,36.681586,True
3.805951e-06,1.0,3.355352,36.680612,True
3.807619e-06,1.0,3.356207,36.679635,True
3.809286e-06,1.0,3.357064,36.678655,True
3.810953e-06,1.0,3.357924,36.677672,True
3.812620e-06,1.0,3.358786,36.676685,True
3.814287e-06,1.0,3.359651,36.675696,True
3.815954e-06,1.0,3.360519,36.674704,True
3.817621e-06,1.0,3.361389,36.673709,True
3.819288e-06,1.0,3.362262,36.672711,True
3.820955e-06,1.0,3.363137,36.671710,True
3.822622e-06,1.0,3.364015,36.670705,True
3.824289e-06,1.0,3.364895,36.669698,True
3.825956e-06,1.0,3.365778,36.668688,True
3.827624e-06,1.0,3.366664,36.667675,True
3.829291e-06,1.0,3.367552,36.666659,True
3.830958e-06,1.0,3.368442,36.665640,True
3.832625e-06,1.0,3.369336,36.664618,True
3.834292e-06,1.0,3.370231,36.663594,True
3.835959e-06,1.0,3.371129,36.662566,True
3.837626e-06,1.0,3.372030,36.661535,True
3.839293e-06,1.0,3.372933,36.660502,True
3.840960e-06,1.0,3.373839,36.659465,True
3.842627e-06,1.0,3.374747,36.658426,True
3.844294e-06,1.0,3.375657,36.657383,True
3.845961e-06,1.0,3.376571,36.656338,True
3.847629e-06,1.0,3.377486,36.655290,True
3.849296e-06,1.0,3.378404,36.654239,True
3.850963e-06,1.0,3.379325,36.653185,True
3.852630e-06,1.0,3.380248,36.652128,True
3.854297e-06,1.0,3.381174,36.651068,True
3.855964e-06,1.0,3.382102,36.650005,True
3.857631e-06,1.0,3.383032,36.648940,True
3.859298e-06,1.0,3.383965,36.647871,True
3.860965e-06,1.0,3.384901,36.646800,True
3.862632e-06,1.0,3.385839,36.645726,True
3.864299e-06,1.0,3.386779,36.644649,True
3.865966e-06,1.0,3.387722,36.643569,True
3.867634e-06,1.0,3.388667,36.642486,True
3.869301e-06,1.0,3.389614,36.641401,True
3.870968e-06,1.0,3.390564,36.640312,True
3.872635e-06,1.0,3.391517,36.639221,True
3.874302e-06,1.0,3.392472,36.638127,True
3.875969e-06,1.0,3.393429,36.637030,True
3.877636e-06,1.0,3.394389,36.635930,True
3.879303e-06,1.0,3.395351,36.634828,True
3.880970e-06,1.0,3.396316,36.633722,True
3.882637e-06,1.0,3.397283,36.632614,True
3.884304e-06,1.0,3.398252,36.631503,True
3.885971e-06,1.0,3.399224,36.630390,True
3.887639e-06,1.0,3.400198,36.629273,True
3.889306e-06,1.0,3.401174,36.628154,True
3.890973e-06,1.0,3.402153,36.627032,True
3.892640e-06,1.0,3.403135,36.625907,True
3.894307e-06,1.0,3.404118,36.624779,True
3.895974e-06,1.0,3.405104,36.623649,True
3.897641e-06,1.0,3.406093,36.622515,True
3.899308e-06,1.0,3.407083,36.621379,True
3.900975e-06,1.0,3.408076,36.620241,True
3.902642e-06,1.0,3.409072,36.619099,True
3.904309e-06,1.0,3.410069,36.617955,True
3.905976e-06,1.0,3.411069,36.616808,True
3.907644e-06,1.0,3.412072,36.615658,True
3.909311e-06,1.0,3.413077,36.614506,True
3.910978e-06,1.0,3.414084,36.613351,True
3.912645e-06,1.0,3.415093,36.612193,True
3.914312e-06,1.0,3.416105,36.611032,True
3.915979e-06,1.0,3.417119,36.609869,True
3.917646e-06,1.0,3.418135,36.608703,True
3.919313e-06,1.0,3.419154,36.607534,True
3.920980e-06,1.0,3.420175,36.606363,True
3.922647e-06,1.0,3.421198,36.605189,True
3.924314e-06,1.0,3.422223,36.604012,True
3.925981e-06,1.0,3.423251,36.602832,True
3.927649e-06,1.0,3.424281,36.601650,True
3.929316e-06,1.0,3.425313,36.600465,True
3.930983e-06,1.0,3.426348,36.599278,True
3.932650e-06,1.0,3.427385,36.598088,True
3.934317e-06,1.0,3.428424,36.596895,True
3.935984e-06,1.0,3.429465,36.595699,True
3.937651e-06,1.0,3.430509,36.594501,True
3.939318e-06,1.0,3.431555,36.593301,True
3.940985e-06,1.0,3.432603,36.592097,True
3.942652e-06,1.0,3.433653,36.590891,True
3.944319e-06,1.0,3.434706,36.589683,True
3.945986e-06,1.0,3.435761,36.588471,True
3.947654e-06,1.0,3.436818,36.587257,True
3.949321e-06,1.0,3.437877,36.586041,True
3.950988e-06,1.0,3.438938,36.584822,True
3.952655e-06,1.0,3.440002,36.583600,True
3.954322e-06,1.0,3.441068,36.582376,True
3.955989e-06,1.0,3.442136,36.581149,True
3.957656e-06,1.0,3.443206,36.579920,True
3.959323e-06,1.0,3.444279,36.578688,True
3.960990e-06,1.0,3.445353,36.577453,True
3.962657e-06,1.0,3.446430,36.576216,True
3.964324e-06,1.0,3.447509,36.574976,True
3.965991e-06,1.0,3.448590,36.573734,True
3.967659e-06,1.0,3.449673,36.572489,True
3.969326e-06,1.0,3.450759,36.571241,True
3.970993e-06,1.0,3.451847,36.569992,True
3.972660e-06,1.0,3.452936,36.568739,True
3.974327e-06,1.0,3.454028,36.567484,True
3.975994e-06,1.0,3.455122,36.566226,True
3.977661e-06,1.0,3.456219,36.564966,True
3.979328e-06,1.0,3.457317,36.563704,True
3.980995e-06,1.0,3.458417,36.562439,True
3.982662e-06,1.0,3.459520,36.561171,True
3.984329e-06,1.0,3.460625,36.559901,True
3.985996e-06,1.0,3.461732,36.558628,True
3.987664e-06,1.0,3.462840,36.557353,True
3.989331e-06,1.0,3.463951,36.556076,True
3.990998e-06,1.0,3.465065,36.554796,True
3.992665e-06,1.0,3.466180,36.553513,True
3.994332e-06,1.0,3.467297,36.552228,True
3.995999e-06,1.0,3.468417,36.550941,True
3.997666e-06,1.0,3.469538,36.549651,True
3.999333e-06,1.0,3.470662,36.548358,True
4.001000e-06,1.0,3.471787,36.547064,True
4.002667e-06,1.0,3.472915,36.545766,True
4.004334e-06,1.0,3.474045,36.544467,True
4.006002e-06,1.0,3.475177,36.543165,True
4.007669e-06,1.0,3.476310,36.541860,True
4.009336e-06,1.0,3.477446,36.540553,True
4.011003e-06,1.0,3.478584,36.539244,True
4.012670e-06,1.0,3.479724,36.537932,True
4.014337e-06,1.0,3.480866,36.536618,True
4.016004e-06,1.0,3.482010,36.535301,True
4.017671e-06,1.0,3.483157,36.533982,True
4.019338e-06,1.0,3.484305,36.532661,True
4.021005e-06,1.0,3.485455,36.531337,True
4.022672e-06,1.0,3.486607,36.530011,True
4.024339e-06,1.0,3.487761,36.528682,True
4.026007e-06,1.0,3.488917,36.527351,True
4.027674e-06,1.0,3.490075,36.526018,True
4.029341e-06,1.0,3.491235,36.524682,True
4.031008e-06,1.0,3.492397,36.523344,True
4.032675e-06,1.0,3.493561,36.522004,True
4.034342e-06,1.0,3.494728,36.520661,True
4.036009e-06,1.0,3.495896,36.519316,True
4.037676e-06,1.0,3.497066,36.517969,True
4.039343e-06,1.0,3.498237,36.516619,True
4.041010e-06,1.0,3.499411,36.515267,True
4.042677e-06,1.0,3.500587,36.513913,True
4.044344e-06,1.0,3.501765,36.512557,True
4.046012e-06,1.0,3.502945,36.511198,True
4.047679e-06,1.0,3.504126,36.509837,True
4.049346e-06,1.0,3.505310,36.508473,True
4.051013e-06,1.0,3.506495,36.507107,True
4.052680e-06,1.0,3.507683,36.505739,True
4.054347e-06,1.0,3.508872,36.504369,True
4.056014e-06,1.0,3.510064,36.502996,True
4.057681e-06,1.0,3.511257,36.501622,True
4.059348e-06,1.0,3.512452,36.500245,True
4.061015e-06,1.0,3.513649,36.498865,True
4.062682e-06,1.0,3.514848,36.497484,True
4.064349e-06,1.0,3.516048,36.496100,True
4.066017e-06,1.0,3.517251,36.494714,True
4.067684e-06,1.0,3.518456,36.493325,True
4.069351e-06,1.0,3.519662,36.491935,True
4.071018e-06,1.0,3.520870,36.490542,True
4.072685e-06,1.0,3.522080,36.489147,True
4.074352e-06,1.0,3.523292,36.487750,True
4.076019e-06,1.0,3.524506,36.486351,True
4.077686e-06,1.0,3.525722,36.484949,True
4.079353e-06,1.0,3.526939,36.483545,True
4.081020e-06,1.0,3.528159,36.482140,True
4.082687e-06,1.0,3.529380,36.480731,True
4.084354e-06,1.0,3.530603,36.479321,True
4.086022e-06,1.0,3.531828,36.477909,True
4.087689e-06,1.0,3.533054,36.476494,True
4.089356e-06,1.0,3.534283,36.475077,True
4.091023e-06,1.0,3.535513,36.473658,True
4.092690e-06,1.0,3.536745,36.472237,True
4.094357e-06,1.0,3.537979,36.470814,True
4.096024e-06,1.0,3.539215,36.469389,True
4.097691e-06,1.0,3.540452,36.467961,True
4.099358e-06,1.0,3.541691,36.466532,True
4.101025e-06,1.0,3.542932,36.465100,True
4.102692e-06,1.0,3.544175,36.463666,True
4.104359e-06,1.0,3.545420,36.462230,True
4.106027e-06,1.0,3.546666,36.460792,True
4.107694e-06,1.0,3.547914,36.459352,True
4.109361e-06,1.0,3.549164,36.457910,True
4.111028e-06,1.0,3.550415,36.456466,True
4.112695e-06,1.0,3.551669,36.455019,True
4.114362e-06,1.0,3.552924,36.453571,True
4.116029e-06,1.0,3.554181,36.452120,True
4.117696e-06,1.0,3.555439,36.450668,True
4.119363e-06,1.0,3.556699,36.449213,True
4.121030e-06,1.0,3.557961,36.447757,True
4.122697e-06,1.0,3.559225,36.446298,True
4.124364e-06,1.0,3.560491,36.444837,True
4.126032e-06,1.0,3.561758,36.443374,True
4.127699e-06,1.0,3.563026,36.441910,True
4.129366e-06,1.0,3.564297,36.440443,True
4.131033e-06,1.0,3.565569,36.438974,True
4.132700e-06,1.0,3.566843,36.437503,True
4.134367e-06,1.0,3.568119,36.436030,True
4.136034e-06,1.0,3.569396,36.434555,True
4.137701e-06,1.0,3.570675,36.433078,True
4.139368e-06,1.0,3.571955,36.431600,True
4.141035e-06,1.0,3.573237,36.430119,True
4.142702e-06,1.0,3.574521,36.428636,True
4.144369e-06,1.0,3.575807,36.427151,True
4.146037e-06,1.0,3.577094,36.425665,True
4.147704e-06,1.0,3.578383,36.424176,True
4.149371e-06,1.0,3.579673,36.422685,True
4.151038e-06,1.0,3.580965,36.421193,True
4.152705e-06,1.0,3.582259,36.419698,True
4.154372e-06,1.0,3.583554,36.418202,True
4.156039e-06,1.0,3.584851,36.416703,True
4.157706e-06,1.0,3.586150,36.415203,True
4.159373e-06,1.0,3.587450,36.413701,True
4.161040e-06,1.0,3.588752,36.412197,True
4.162707e-06,1.0,3.590055,36.410691,True
4.164374e-06,1.0,3.591360,36.409183,True
4.166042e-06,1.0,3.592667,36.407673,True
4.167709e-06,1.0,3.593975,36.406161,True
4.169376e-06,1.0,3.595284,36.404648,True
4.171043e-06,1.0,3.596596,36.403132,True
4.172710e-06,1.0,3.597908,36.401615,True
4.174377e-06,1.0,3.599223,36.400096,True
4.176044e-06,1.0,3.600539,36.398575,True
4.177711e-06,1.0,3.601856,36.397052,True
4.179378e-06,1.0,3.603175,36.395527,True
4.181045e-06,1.0,3.604496,36.394001,True
4.182712e-06,1.0,3.605818,36.392472,True
4.184379e-06,1.0,3.607142,36.390942,True
4.186047e-06,1.0,3.608467,36.389410,True
4.187714e-06,1.0,3.609793,36.387876,True
4.189381e-06,1.0,3.611122,36.386340,True
4.191048e-06,1.0,3.612451,36.384803,True
4.192715e-06,1.0,3.613783,36.383263,True
4.194382e-06,1.0,3.615115,36.381722,True
4.196049e-06,1.0,3.616450,36.380179,True
4.197716e-06,1.0,3.617785,36.378635,True
4.199383e-06,1.0,3.619122,36.377088,True
4.201050e-06,1.0,3.620461,36.375540,True
4.202717e-06,1.0,3.621801,36.373990,True
4.204384e-06,1.0,3.623143,36.372438,True
4.206052e-06,1.0,3.624486,36.370885,True
4.207719e-06,1.0,3.625831,36.369330,True
4.209386e-06,1.0,3.627177,36.367773,True
4.211053e-06,1.0,3.628524,36.366214,True
4.212720e-06,1.0,3.629873,36.364653,True
4.214387e-06,1.0,3.631223,36.363091,True
4.216054e-06,1.0,3.632575,36.361527,True
4.217721e-06,1.0,3.633928,36.359962,True
4.219388e-06,1.0,3.635283,36.358394,True
4.221055e-06,1.0,3.636639,36.356825,True
4.222722e-06,1.0,3.637997,36.355255,True
4.224389e-06,1.0,3.639355,36.353682,True
4.226057e-06,1.0,3.640716,36.352108,True
4.227724e-06,1.0,3.642078,36.350533,True
4.229391e-06,1.0,3.643441,36.348955,True
4.231058e-06,1.0,3.644805,36.347376,True
4.232725e-06,1.0,3.646171,36.345795,True
4.234392e-06,1.0,3.647538,36.344213,True
4.236059e-06,1.0,3.648907,36.342629,True
4.237726e-06,1.0,3.650277,36.341043,True
4.239393e-06,1.0,3.651648,36.339456,True
4.241060e-06,1.0,3.653021,36.337867,True
4.242727e-06,1.0,3.654395,36.336276,True
4.244394e-06,1.0,3.655771,36.334684,True
4.246062e-06,1.0,3.657148,36.333090,True
4.247729e-06,1.0,3.658526,36.331495,True
4.249396e-06,1.0,3.659905,36.329898,True
4.251063e-06,1.0,3.661286,36.328299,True
4.252730e-06,1.0,3.662668,36.326699,True
4.254397e-06,1.0,3.664052,36.325097,True
4.256064e-06,1.0,3.665437,36.323494,True
4.257731e-06,1.0,3.666823,36.321889,True
4.259398e-06,1.0,3.668210,36.320282,True
4.261065e-06,1.0,3.669599,36.318674,True
4.262732e-06,1.0,3.670989,36.317064,True
4.264399e-06,1.0,3.672380,36.315453,True
4.266067e-06,1.0,3.673773,36.313841,True
4.267734e-06,1.0,3.675167,36.312226,True
4.269401e-06,1.0,3.676562,36.310611,True
4.271068e-06,1.0,3.677958,36.308993,True
4.272735e-06,1.0,3.679356,36.307374,True
4.274402e-06,1.0,3.680755,36.305754,True
4.276069e-06,1.0,3.682155,36.304132,True
4.277736e-06,1.0,3.683557,36.302509,True
4.279403e-06,1.0,3.684960,36.300884,True
4.281070e-06,1.0,3.686364,36.299258,True
4.282737e-06,1.0,3.687769,36.297630,True
4.284404e-06,1.0,3.689175,36.296001,True
4.286072e-06,1.0,3.690583,36.294370,True
4.287739e-06,1.0,3.691992,36.292738,True
4.289406e-06,1.0,3.693402,36.291104,True
4.291073e-06,1.0,3.694814,36.289469,True
4.292740e-06,1.0,3.696226,36.287832,True
4.294407e-06,1.0,3.697640,36.286194,True
4.296074e-06,1.0,3.699055,36.284555,True
4.297741e-06,1.0,3.700471,36.282914,True
4.299408e-06,1.0,3.701889,36.281272,True
4.301075e-06,1.0,3.703307,36.279628,True
4.302742e-06,1.0,3.704727,36.277983,True
4.304409e-06,1.0,3.706148,36.276336,True
4.306077e-06,1.0,3.707570,36.274688,True
4.307744e-06,1.0,3.708993,36.273039,True
4.309411e-06,1.0,3.710418,36.271388,True
4.311078e-06,1.0,3.711843,36.269736,True
4.312745e-06,1.0,3.713270,36.268082,True
4.314412e-06,1.0,3.714698,36.266428,True
4.316079e-06,1.0,3.716127,36.264771,True
4.317746e-06,1.0,3.717557,36.263114,True
4.319413e-06,1.0,3.718988,36.261455,True
4.321080e-06,1.0,3.720421,36.259795,True
4.322747e-06,1.0,3.721854,36.258133,True
4.324414e-06,1.0,3.723289,36.256470,True
4.326082e-06,1.0,3.724725,36.254806,True
4.327749e-06,1.0,3.726162,36.253140,True
4.329416e-06,1.0,3.727600,36.251473,True
4.331083e-06,1.0,3.729039,36.249805,True
4.332750e-06,1.0,3.730479,36.248135,True
4.334417e-06,1.0,3.731920,36.246464,True
4.336084e-06,1.0,3.733363,36.244792,True
4.337751e-06,1.0,3.734806,36.243119,True
4.339418e-06,1.0,3.736251,36.241444,True
4.341085e-06,1.0,3.737696,36.239768,True
4.342752e-06,1.0,3.739143,36.238091,True
4.344419e-06,1.0,3.740591,36.236412,True
4.346087e-06,1.0,3.742039,36.234732,True
4.347754e-06,1.0,3.743489,36.233051,True
4.349421e-06,1.0,3.744940,36.231369,True
4.351088e-06,1.0,3.746392,36.229686,True
4.352755e-06,1.0,3.747845,36.228001,True
4.354422e-06,1.0,3.749299,36.226315,True
4.356089e-06,1.0,3.750754,36.224627,True
4.357756e-06,1.0,3.752210,36.222939,True
4.359423e-06,1.0,3.753667,36.221249,True
4.361090e-06,1.0,3.755125,36.219558,True
4.362757e-06,1.0,3.756584,36.217866,True
4.364424e-06,1.0,3.758045,36.216173,True
4.366092e-06,1.0,3.759506,36.214479,True
4.367759e-06,1.0,3.760968,36.212783,True
4.369426e-06,1.0,3.762431,36.211086,True
4.371093e-06,1.0,3.763895,36.209388,True
4.372760e-06,1.0,3.765360,36.207689,True
4.374427e-06,1.0,3.766826,36.205989,True
4.376094e-06,1.0,3.768293,36.204287,True
4.377761e-06,1.0,3.769761,36.202585,True
4.379428e-06,1.0,3.771230,36.200881,True
4.381095e-06,1.0,3.772700,36.199176,True
4.382762e-06,1.0,3.774170,36.197470,True
4.384429e-06,1.0,3.775642,36.195763,True
4.386097e-06,1.0,3.777115,36.194055,True
4.387764e-06,1.0,3.778589,36.192345,True
4.389431e-06,1.0,3.780063,36.190635,True
4.391098e-06,1.0,3.781539,36.188923,True
4.392765e-06,1.0,3.783015,36.187210,True
4.394432e-06,1.0,3.784492,36.185497,True
4.396099e-06,1.0,3.785971,36.183782,True
4.397766e-06,1.0,3.787450,36.182066,True
4.399433e-06,1.0,3.788930,36.180349,True
4.401100e-06,1.0,3.790411,36.178631,True
4.402767e-06,1.0,3.791893,36.176912,True
4.404434e-06,1.0,3.793376,36.175191,True
4.406102e-06,1.0,3.794859,36.173470,True
4.407769e-06,1.0,3.796344,36.171748,True
4.409436e-06,1.0,3.797829,36.170025,True
4.411103e-06,1.0,3.799315,36.168300,True
4.412770e-06,1.0,3.800803,36.166575,True
4.414437e-06,1.0,3.802291,36.164848,True
4.416104e-06,1.0,3.803779,36.163121,True
4.417771e-06,1.0,3.805269,36.161393,True
4.419438e-06,1.0,3.806760,36.159663,True
4.421105e-06,1.0,3.808251,36.157933,True
4.422772e-06,1.0,3.809743,36.156201,True
4.424439e-06,1.0,3.811236,36.154469,True
4.426107e-06,1.0,3.812730,36.152736,True
4.427774e-06,1.0,3.814225,36.151001,True
4.429441e-06,1.0,3.815721,36.149266,True
4.431108e-06,1.0,3.817217,36.147530,True
4.432775e-06,1.0,3.818714,36.145792,True
4.434442e-06,1.0,3.820212,36.144054,True
4.436109e-06,1.0,3.821711,36.142315,True
4.437776e-06,1.0,3.823210,36.140575,True
4.439443e-06,1.0,3.824711,36.138834,True
4.441110e-06,1.0,3.826212,36.137092,True
4.442777e-06,1.0,3.827714,36.135349,True
4.444444e-06,1.0,3.829217,36.133605,True
4.446112e-06,1.0,3.830720,36.131861,True
4.447779e-06,1.0,3.832224,36.130115,True
4.449446e-06,1.0,3.833729,36.128369,True
4.451113e-06,1.0,3.835235,36.126621,True
4.452780e-06,1.0,3.836742,36.124873,True
4.454447e-06,1.0,3.838249,36.123124,True
4.456114e-06,1.0,3.839757,36.121374,True
4.457781e-06,1.0,3.841266,36.119623,True
4.459448e-06,1.0,3.842775,36.117871,True
4.461115e-06,1.0,3.844286,36.116119,True
4.462782e-06,1.0,3.845797,36.114365,True
4.464449e-06,1.0,3.847308,36.112611,True
4.466117e-06,1.0,3.848821,36.110856,True
4.467784e-06,1.0,3.850334,36.109100,True
4.469451e-06,1.0,3.851848,36.107343,True
4.471118e-06,1.0,3.853362,36.105585,True
4.472785e-06,1.0,3.854877,36.103827,True
4.474452e-06,1.0,3.856393,36.102067,True
4.476119e-06,1.0,3.857910,36.100307,True
4.477786e-06,1.0,3.859427,36.098546,True
4.479453e-06,1.0,3.860945,36.096785,True
4.481120e-06,1.0,3.862464,36.095022,True
4.482787e-06,1.0,3.863983,36.093259,True
4.484454e-06,1.0,3.865503,36.091495,True
4.486122e-06,1.0,3.867024,36.089730,True
4.487789e-06,1.0,3.868545,36.087965,True
4.489456e-06,1.0,3.870067,36.086198,True
4.491123e-06,1.0,3.871590,36.084431,True
4.492790e-06,1.0,3.873113,36.082663,True
4.494457e-06,1.0,3.874637,36.080895,True
4.496124e-06,1.0,3.876162,36.079125,True
4.497791e-06,1.0,3.877687,36.077355,True
4.499458e-06,1.0,3.879213,36.075584,True
4.501125e-06,1.0,3.880739,36.073813,True
4.502792e-06,1.0,3.882266,36.072041,True
4.504459e-06,1.0,3.883794,36.070268,True
4.506127e-06,1.0,3.885322,36.068494,True
4.507794e-06,1.0,3.886851,36.066720,True
4.509461e-06,1.0,3.888381,36.064945,True
4.511128e-06,1.0,3.889911,36.063169,True
4.512795e-06,1.0,3.891441,36.061393,True
4.514462e-06,1.0,3.892973,36.059615,True
4.516129e-06,1.0,3.894505,36.057838,True
4.517796e-06,1.0,3.896037,36.056059,True
4.519463e-06,1.0,3.897570,36.054280,True
4.521130e-06,1.0,3.899104,36.052500,True
4.522797e-06,1.0,3.900638,36.050720,True
4.524464e-06,1.0,3.902172,36.048939,True
4.526132e-06,1.0,3.903708,36.047157,True
4.527799e-06,1.0,3.905243,36.045375,True
4.529466e-06,1.0,3.906780,36.043592,True
4.531133e-06,1.0,3.908317,36.041809,True
4.532800e-06,1.0,3.909854,36.040024,True
4.534467e-06,1.0,3.911392,36.038240,True
4.536134e-06,1.0,3.912931,36.036454,True
4.537801e-06,1.0,3.914470,36.034668,True
4.539468e-06,1.0,3.916009,36.032882,True
4.541135e-06,1.0,3.917549,36.031094,True
4.542802e-06,1.0,3.919090,36.029307,True
4.544469e-06,1.0,3.920631,36.027518,True
4.546137e-06,1.0,3.922172,36.025729,True
4.547804e-06,1.0,3.923714,36.023940,True
4.549471e-06,1.0,3.925257,36.022150,True
4.551138e-06,1.0,3.926800,36.020359,True
4.552805e-06,1.0,3.928344,36.018568,True
4.554472e-06,1.0,3.929888,36.016777,True
4.556139e-06,1.0,3.931432,36.014984,True
4.557806e-06,1.0,3.932977,36.013192,True
4.559473e-06,1.0,3.934523,36.011398,True
4.561140e-06,1.0,3.936068,36.009605,True
4.562807e-06,1.0,3.937615,36.007810,True
4.564474e-06,1.0,3.939162,36.006015,True
4.566142e-06,1.0,3.940709,36.004220,True
4.567809e-06,1.0,3.942257,36.002424,True
4.569476e-06,1.0,3.943805,36.000628,True
4.571143e-06,1.0,3.945353,35.998831,True
